time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,wind_speed_10m_max,city,official_name
2021-01-01,17.2,8.1,12.3,0.0,0.0,14.8,Hanoi,Hanoi
2021-01-02,18.5,7.2,12.8,0.0,0.0,11.2,Hanoi,Hanoi
2021-01-03,18.9,8.0,13.9,0.0,0.0,11.4,Hanoi,Hanoi
2021-01-04,21.5,11.6,15.8,0.0,0.0,10.7,Hanoi,Hanoi
2021-01-05,21.1,10.3,16.1,0.0,0.0,9.8,Hanoi,Hanoi
2021-01-06,19.9,15.7,17.5,0.0,0.0,12.6,Hanoi,Hanoi
2021-01-07,16.6,11.2,14.5,0.0,0.0,17.8,Hanoi,Hanoi
2021-01-08,12.1,8.1,9.9,0.2,0.2,21.7,Hanoi,Hanoi
2021-01-09,12.9,8.1,10.3,0.0,0.0,14.2,Hanoi,Hanoi
2021-01-10,13.4,8.9,11.2,0.0,0.0,14.5,Hanoi,Hanoi
2021-01-11,15.6,9.0,12.0,0.1,0.1,23.7,Hanoi,Hanoi
2021-01-12,17.4,7.2,12.4,0.0,0.0,15.9,Hanoi,Hanoi
2021-01-13,20.6,9.3,14.9,0.0,0.0,15.8,Hanoi,Hanoi
2021-01-14,21.6,10.1,15.6,0.0,0.0,11.8,Hanoi,Hanoi
2021-01-15,20.4,11.6,16.1,0.0,0.0,11.2,Hanoi,Hanoi
2021-01-16,21.1,16.2,18.2,0.2,0.2,9.4,Hanoi,Hanoi
2021-01-17,17.1,13.1,15.1,4.4,4.4,27.9,Hanoi,Hanoi
2021-01-18,19.1,9.5,14.2,0.0,0.0,16.2,Hanoi,Hanoi
2021-01-19,22.0,8.4,14.8,0.0,0.0,17.3,Hanoi,Hanoi
2021-01-20,21.4,10.8,16.3,0.0,0.0,11.6,Hanoi,Hanoi
2021-01-21,21.2,15.4,17.9,0.5,0.5,10.5,Hanoi,Hanoi
2021-01-22,23.4,14.6,19.2,0.0,0.0,7.6,Hanoi,Hanoi
2021-01-23,24.6,14.3,19.3,0.0,0.0,13.5,Hanoi,Hanoi
2021-01-24,25.5,15.2,19.7,0.0,0.0,19.6,Hanoi,Hanoi
2021-01-25,23.9,19.0,20.7,5.4,5.4,16.3,Hanoi,Hanoi
2021-01-26,25.1,17.0,20.4,0.6,0.6,15.3,Hanoi,Hanoi
2021-01-27,23.0,16.4,19.5,0.0,0.0,16.1,Hanoi,Hanoi
2021-01-28,18.9,16.6,17.8,1.5,1.5,21.9,Hanoi,Hanoi
2021-01-29,22.8,14.6,18.2,0.0,0.0,13.8,Hanoi,Hanoi
2021-01-30,21.5,14.6,18.1,0.8,0.8,12.8,Hanoi,Hanoi
2021-01-31,21.5,16.2,18.8,2.4,2.4,16.8,Hanoi,Hanoi
2021-02-01,25.1,17.9,20.4,0.2,0.2,17.3,Hanoi,Hanoi
2021-02-02,23.9,16.9,19.7,0.7,0.7,14.0,Hanoi,Hanoi
2021-02-03,25.4,16.8,20.3,0.0,0.0,15.2,Hanoi,Hanoi
2021-02-04,24.8,17.1,20.1,0.7,0.7,12.2,Hanoi,Hanoi
2021-02-05,25.2,16.5,20.2,0.1,0.1,13.0,Hanoi,Hanoi
2021-02-06,25.4,16.2,20.1,0.0,0.0,11.8,Hanoi,Hanoi
2021-02-07,26.2,16.9,21.3,0.0,0.0,13.0,Hanoi,Hanoi
2021-02-08,25.4,17.9,20.6,11.2,11.2,11.7,Hanoi,Hanoi
2021-02-09,17.7,13.9,16.6,35.7,35.7,19.4,Hanoi,Hanoi
2021-02-10,22.8,11.9,17.2,0.0,0.0,12.2,Hanoi,Hanoi
2021-02-11,23.2,13.4,18.1,0.0,0.0,12.1,Hanoi,Hanoi
2021-02-12,22.7,15.0,18.4,0.0,0.0,9.9,Hanoi,Hanoi
2021-02-13,24.4,14.0,19.0,0.0,0.0,13.3,Hanoi,Hanoi
2021-02-14,24.9,15.9,20.0,0.0,0.0,12.8,Hanoi,Hanoi
2021-02-15,25.2,16.5,20.7,0.4,0.4,16.1,Hanoi,Hanoi
2021-02-16,24.9,18.2,21.1,1.3,1.3,15.0,Hanoi,Hanoi
2021-02-17,21.3,17.4,19.3,1.4,1.4,17.6,Hanoi,Hanoi
2021-02-18,23.7,17.9,20.1,0.0,0.0,8.1,Hanoi,Hanoi
2021-02-19,24.4,17.2,20.4,0.0,0.0,9.5,Hanoi,Hanoi
2021-02-20,25.9,14.9,19.7,0.0,0.0,12.1,Hanoi,Hanoi
2021-02-21,27.8,15.4,20.8,0.0,0.0,21.5,Hanoi,Hanoi
2021-02-22,25.2,17.8,21.2,0.5,0.5,16.1,Hanoi,Hanoi
2021-02-23,26.0,18.0,21.8,0.2,0.2,13.9,Hanoi,Hanoi
2021-02-24,26.6,18.9,22.2,0.1,0.1,23.6,Hanoi,Hanoi
2021-02-25,29.2,20.0,23.2,1.0,1.0,20.4,Hanoi,Hanoi
2021-02-26,27.0,20.6,23.2,3.4,3.4,15.0,Hanoi,Hanoi
2021-02-27,19.2,16.5,17.8,5.3,5.3,20.7,Hanoi,Hanoi
2021-02-28,21.0,17.0,18.6,5.5,5.5,7.9,Hanoi,Hanoi
2021-03-01,25.9,19.8,21.9,5.4,5.4,23.7,Hanoi,Hanoi
2021-03-02,19.7,16.9,18.6,0.7,0.7,18.3,Hanoi,Hanoi
2021-03-03,19.7,16.5,17.9,6.5,6.5,8.7,Hanoi,Hanoi
2021-03-04,21.1,15.9,18.3,1.0,1.0,10.7,Hanoi,Hanoi
2021-03-05,25.4,18.2,21.2,0.3,0.3,13.5,Hanoi,Hanoi
2021-03-06,28.6,21.1,23.8,0.4,0.4,13.1,Hanoi,Hanoi
2021-03-07,22.1,18.9,20.7,5.0,5.0,21.4,Hanoi,Hanoi
2021-03-08,26.1,19.9,22.4,1.8,1.8,18.8,Hanoi,Hanoi
2021-03-09,27.4,20.9,23.1,0.9,0.9,24.0,Hanoi,Hanoi
2021-03-10,26.8,20.9,23.3,2.3,2.3,24.2,Hanoi,Hanoi
2021-03-11,26.0,20.9,23.2,2.1,2.1,19.5,Hanoi,Hanoi
2021-03-12,27.1,19.9,23.0,0.7,0.7,16.1,Hanoi,Hanoi
2021-03-13,25.8,20.0,22.6,1.4,1.4,13.7,Hanoi,Hanoi
2021-03-14,26.7,19.0,22.4,0.3,0.3,15.3,Hanoi,Hanoi
2021-03-15,26.5,20.4,23.4,0.6,0.6,21.0,Hanoi,Hanoi
2021-03-16,27.2,21.7,23.6,1.3,1.3,18.9,Hanoi,Hanoi
2021-03-17,27.5,22.0,24.1,1.8,1.8,19.6,Hanoi,Hanoi
2021-03-18,27.9,22.0,24.3,0.9,0.9,16.7,Hanoi,Hanoi
2021-03-19,28.2,22.7,25.0,0.8,0.8,20.3,Hanoi,Hanoi
2021-03-20,27.8,23.3,24.9,1.3,1.3,16.9,Hanoi,Hanoi
2021-03-21,23.5,16.1,19.0,8.1,8.1,33.0,Hanoi,Hanoi
2021-03-22,19.5,15.1,17.0,0.0,0.0,19.5,Hanoi,Hanoi
2021-03-23,21.8,14.2,17.6,0.0,0.0,11.3,Hanoi,Hanoi
2021-03-24,23.9,14.8,19.3,0.0,0.0,13.0,Hanoi,Hanoi
2021-03-25,24.4,19.2,21.2,1.2,1.2,9.9,Hanoi,Hanoi
2021-03-26,27.0,20.0,23.1,1.3,1.3,19.4,Hanoi,Hanoi
2021-03-27,27.8,22.8,24.5,1.2,1.2,20.1,Hanoi,Hanoi
2021-03-28,27.5,22.9,24.7,1.8,1.8,17.0,Hanoi,Hanoi
2021-03-29,31.5,23.2,26.2,0.0,0.0,16.7,Hanoi,Hanoi
2021-03-30,32.4,23.5,27.2,0.0,0.0,15.5,Hanoi,Hanoi
2021-03-31,33.8,23.1,27.8,0.0,0.0,19.5,Hanoi,Hanoi
2021-04-01,32.7,22.9,27.1,0.0,0.0,16.3,Hanoi,Hanoi
2021-04-02,31.2,23.9,26.9,0.9,0.9,17.1,Hanoi,Hanoi
2021-04-03,27.2,23.5,25.4,3.5,3.5,16.3,Hanoi,Hanoi
2021-04-04,28.5,22.2,24.4,7.4,7.4,17.3,Hanoi,Hanoi
2021-04-05,26.8,20.2,22.7,4.0,4.0,12.8,Hanoi,Hanoi
2021-04-06,26.1,21.2,23.5,0.8,0.8,20.4,Hanoi,Hanoi
2021-04-07,27.8,22.0,24.5,0.5,0.5,14.1,Hanoi,Hanoi
2021-04-08,28.2,20.8,24.5,12.4,12.4,20.0,Hanoi,Hanoi
2021-04-09,21.8,18.1,20.0,3.4,3.4,20.4,Hanoi,Hanoi
2021-04-10,23.1,18.6,20.8,2.0,2.0,10.1,Hanoi,Hanoi
2021-04-11,28.5,21.5,24.5,3.0,3.0,19.1,Hanoi,Hanoi
2021-04-12,29.2,22.1,25.3,0.8,0.8,19.3,Hanoi,Hanoi
2021-04-13,28.0,23.7,25.4,0.6,0.6,17.4,Hanoi,Hanoi
2021-04-14,28.6,23.1,25.7,0.9,0.9,16.5,Hanoi,Hanoi
2021-04-15,28.2,24.2,25.8,2.0,2.0,20.7,Hanoi,Hanoi
2021-04-16,28.1,23.9,26.0,3.4,3.4,19.2,Hanoi,Hanoi
2021-04-17,24.3,21.0,22.3,18.2,18.2,18.6,Hanoi,Hanoi
2021-04-18,25.4,20.4,22.6,3.1,3.1,8.8,Hanoi,Hanoi
2021-04-19,29.1,22.6,25.5,2.6,2.6,16.3,Hanoi,Hanoi
2021-04-20,30.6,24.3,27.0,0.5,0.5,19.9,Hanoi,Hanoi
2021-04-21,30.2,25.2,27.4,2.8,2.8,21.4,Hanoi,Hanoi
2021-04-22,31.0,25.6,27.5,1.8,1.8,17.0,Hanoi,Hanoi
2021-04-23,32.2,25.3,27.8,1.1,1.1,19.9,Hanoi,Hanoi
2021-04-24,32.9,25.3,28.4,1.0,1.0,18.6,Hanoi,Hanoi
2021-04-25,29.9,24.6,26.6,14.1,14.1,17.8,Hanoi,Hanoi
2021-04-26,24.6,21.3,23.2,42.1,42.1,24.2,Hanoi,Hanoi
2021-04-27,24.5,20.6,22.5,4.5,4.5,11.4,Hanoi,Hanoi
2021-04-28,25.7,21.2,23.0,11.6,11.6,16.9,Hanoi,Hanoi
2021-04-29,24.1,19.9,21.6,2.8,2.8,13.3,Hanoi,Hanoi
2021-04-30,28.2,18.8,23.4,0.0,0.0,14.8,Hanoi,Hanoi
2021-05-01,28.9,21.5,25.0,4.7,4.7,14.4,Hanoi,Hanoi
2021-05-02,29.6,24.1,26.4,8.0,8.0,15.3,Hanoi,Hanoi
2021-05-03,31.1,25.6,27.8,0.9,0.9,21.5,Hanoi,Hanoi
2021-05-04,33.0,25.3,28.5,0.0,0.0,18.1,Hanoi,Hanoi
2021-05-05,27.1,23.4,25.5,32.6,32.6,14.8,Hanoi,Hanoi
2021-05-06,30.5,22.8,26.1,0.3,0.3,15.1,Hanoi,Hanoi
2021-05-07,32.0,24.7,27.5,0.0,0.0,19.1,Hanoi,Hanoi
2021-05-08,31.7,24.4,27.4,0.0,0.0,15.6,Hanoi,Hanoi
2021-05-09,33.0,25.0,28.3,0.0,0.0,18.1,Hanoi,Hanoi
2021-05-10,34.4,25.8,29.6,0.0,0.0,18.0,Hanoi,Hanoi
2021-05-11,35.2,26.4,30.2,0.0,0.0,17.9,Hanoi,Hanoi
2021-05-12,35.5,27.0,30.7,0.0,0.0,18.3,Hanoi,Hanoi
2021-05-13,33.2,26.9,29.4,12.1,12.1,19.5,Hanoi,Hanoi
2021-05-14,33.2,27.0,29.8,1.4,1.4,23.3,Hanoi,Hanoi
2021-05-15,35.1,27.5,30.7,0.0,0.0,22.0,Hanoi,Hanoi
2021-05-16,35.7,27.4,30.8,0.0,0.0,20.2,Hanoi,Hanoi
2021-05-17,33.8,27.8,30.3,0.7,0.7,20.8,Hanoi,Hanoi
2021-05-18,34.6,27.6,30.2,1.2,1.2,19.1,Hanoi,Hanoi
2021-05-19,36.4,27.6,31.1,0.6,0.6,20.9,Hanoi,Hanoi
2021-05-20,36.3,28.2,31.5,0.0,0.0,20.3,Hanoi,Hanoi
2021-05-21,36.2,27.5,31.3,1.2,1.2,23.4,Hanoi,Hanoi
2021-05-22,37.5,28.4,32.0,0.4,0.4,23.7,Hanoi,Hanoi
2021-05-23,35.3,27.6,30.9,3.1,3.1,22.0,Hanoi,Hanoi
2021-05-24,29.6,25.5,27.4,33.2,33.2,15.9,Hanoi,Hanoi
2021-05-25,26.7,24.2,25.6,14.3,14.3,17.9,Hanoi,Hanoi
2021-05-26,31.0,24.4,27.7,2.6,2.6,18.0,Hanoi,Hanoi
2021-05-27,31.5,25.7,28.7,2.7,2.7,19.4,Hanoi,Hanoi
2021-05-28,32.2,25.9,28.9,1.0,1.0,15.1,Hanoi,Hanoi
2021-05-29,35.0,27.0,30.6,0.0,0.0,16.7,Hanoi,Hanoi
2021-05-30,36.0,27.6,31.6,2.2,2.2,14.7,Hanoi,Hanoi
2021-05-31,37.0,27.8,31.9,0.0,0.0,14.0,Hanoi,Hanoi
2021-06-01,38.0,28.6,33.1,0.0,0.0,18.6,Hanoi,Hanoi
2021-06-02,37.3,28.9,32.7,0.0,0.0,17.3,Hanoi,Hanoi
2021-06-03,38.5,29.1,33.3,0.4,0.4,17.0,Hanoi,Hanoi
2021-06-04,30.0,25.3,27.2,6.0,6.0,28.6,Hanoi,Hanoi
2021-06-05,31.0,24.5,27.5,0.5,0.5,8.5,Hanoi,Hanoi
2021-06-06,31.9,25.5,28.2,12.0,12.0,13.7,Hanoi,Hanoi
2021-06-07,31.5,25.6,27.7,17.4,17.4,16.6,Hanoi,Hanoi
2021-06-08,29.4,25.0,26.8,35.1,35.1,10.0,Hanoi,Hanoi
2021-06-09,30.2,25.5,27.5,12.4,12.4,9.0,Hanoi,Hanoi
2021-06-10,30.9,24.9,27.6,20.1,20.1,11.3,Hanoi,Hanoi
2021-06-11,30.8,25.4,27.2,25.8,25.8,13.7,Hanoi,Hanoi
2021-06-12,31.5,25.2,27.8,24.2,24.2,19.6,Hanoi,Hanoi
2021-06-13,29.9,25.5,27.3,15.2,15.2,25.2,Hanoi,Hanoi
2021-06-14,32.9,25.1,28.9,2.9,2.9,15.6,Hanoi,Hanoi
2021-06-15,33.2,26.2,29.8,0.4,0.4,15.2,Hanoi,Hanoi
2021-06-16,34.8,27.4,31.2,0.0,0.0,15.4,Hanoi,Hanoi
2021-06-17,35.6,27.2,31.7,0.0,0.0,16.0,Hanoi,Hanoi
2021-06-18,36.2,27.6,31.9,0.0,0.0,16.0,Hanoi,Hanoi
2021-06-19,37.3,28.4,32.6,0.0,0.0,15.2,Hanoi,Hanoi
2021-06-20,37.9,28.9,33.1,0.0,0.0,14.4,Hanoi,Hanoi
2021-06-21,37.5,29.1,33.2,0.0,0.0,11.0,Hanoi,Hanoi
2021-06-22,33.8,28.0,30.8,5.0,5.0,16.7,Hanoi,Hanoi
2021-06-23,33.0,26.4,29.2,15.3,15.3,12.4,Hanoi,Hanoi
2021-06-24,32.2,27.1,29.3,8.2,8.2,9.7,Hanoi,Hanoi
2021-06-25,32.5,26.8,28.9,9.5,9.5,15.5,Hanoi,Hanoi
2021-06-26,33.0,26.7,29.9,2.2,2.2,14.1,Hanoi,Hanoi
2021-06-27,36.2,27.1,31.7,0.0,0.0,18.0,Hanoi,Hanoi
2021-06-28,36.5,28.2,31.7,0.1,0.1,13.9,Hanoi,Hanoi
2021-06-29,34.2,28.4,31.2,0.2,0.2,11.2,Hanoi,Hanoi
2021-06-30,34.9,28.3,31.4,0.9,0.9,15.6,Hanoi,Hanoi
2021-07-01,34.9,28.0,31.3,0.0,0.0,15.1,Hanoi,Hanoi
2021-07-02,36.8,27.6,31.8,0.0,0.0,14.2,Hanoi,Hanoi
2021-07-03,35.9,28.5,31.8,0.0,0.0,10.1,Hanoi,Hanoi
2021-07-04,35.8,28.2,31.6,0.4,0.4,15.7,Hanoi,Hanoi
2021-07-05,32.2,28.0,29.8,10.2,10.2,16.4,Hanoi,Hanoi
2021-07-06,32.2,26.5,29.4,3.2,3.2,13.6,Hanoi,Hanoi
2021-07-07,31.9,27.0,28.5,13.7,13.7,11.8,Hanoi,Hanoi
2021-07-08,29.1,25.8,27.4,27.2,27.2,21.7,Hanoi,Hanoi
2021-07-09,31.2,25.6,27.8,7.8,7.8,18.0,Hanoi,Hanoi
2021-07-10,31.0,25.6,28.1,3.4,3.4,19.1,Hanoi,Hanoi
2021-07-11,32.7,25.8,29.0,0.6,0.6,16.1,Hanoi,Hanoi
2021-07-12,33.8,26.1,29.7,0.0,0.0,19.3,Hanoi,Hanoi
2021-07-13,33.9,26.8,30.0,2.1,2.1,21.2,Hanoi,Hanoi
2021-07-14,33.8,27.6,30.2,0.4,0.4,16.8,Hanoi,Hanoi
2021-07-15,33.1,26.8,29.7,0.6,0.6,16.8,Hanoi,Hanoi
2021-07-16,34.1,26.4,30.1,0.3,0.3,14.5,Hanoi,Hanoi
2021-07-17,34.7,26.4,30.4,0.0,0.0,15.1,Hanoi,Hanoi
2021-07-18,31.6,27.3,29.2,7.8,7.8,12.9,Hanoi,Hanoi
2021-07-19,31.9,26.4,28.4,15.7,15.7,10.7,Hanoi,Hanoi
2021-07-20,30.9,24.7,27.4,17.5,17.5,9.5,Hanoi,Hanoi
2021-07-21,30.8,25.6,28.1,0.0,0.0,10.5,Hanoi,Hanoi
2021-07-22,29.9,26.8,28.0,6.2,6.2,9.8,Hanoi,Hanoi
2021-07-23,27.3,25.7,26.6,88.6,88.6,18.9,Hanoi,Hanoi
2021-07-24,31.7,25.0,28.5,5.3,5.3,16.6,Hanoi,Hanoi
2021-07-25,32.5,26.4,29.3,5.7,5.7,12.1,Hanoi,Hanoi
2021-07-26,33.0,26.5,29.0,2.2,2.2,10.8,Hanoi,Hanoi
2021-07-27,34.2,26.6,30.0,0.6,0.6,11.6,Hanoi,Hanoi
2021-07-28,33.1,27.7,30.0,1.3,1.3,11.9,Hanoi,Hanoi
2021-07-29,32.2,27.3,29.3,5.3,5.3,9.2,Hanoi,Hanoi
2021-07-30,33.2,27.0,30.1,0.9,0.9,14.8,Hanoi,Hanoi
2021-07-31,34.8,27.2,31.0,12.0,12.0,17.2,Hanoi,Hanoi
2021-08-01,27.3,26.1,26.7,28.0,28.0,12.8,Hanoi,Hanoi
2021-08-02,33.3,25.5,29.2,0.2,0.2,10.4,Hanoi,Hanoi
2021-08-03,34.4,26.9,30.1,1.3,1.3,13.8,Hanoi,Hanoi
2021-08-04,35.7,27.4,31.4,0.1,0.1,12.7,Hanoi,Hanoi
2021-08-05,36.3,28.1,32.2,0.0,0.0,13.9,Hanoi,Hanoi
2021-08-06,36.7,28.6,32.4,0.0,0.0,12.4,Hanoi,Hanoi
2021-08-07,36.8,28.2,32.6,0.0,0.0,11.5,Hanoi,Hanoi
2021-08-08,34.3,29.6,31.6,0.0,0.0,8.9,Hanoi,Hanoi
2021-08-09,33.8,28.5,30.4,9.6,9.6,13.0,Hanoi,Hanoi
2021-08-10,30.9,25.9,27.9,33.3,33.3,14.4,Hanoi,Hanoi
2021-08-11,31.9,26.4,28.0,19.1,19.1,14.8,Hanoi,Hanoi
2021-08-12,33.5,25.6,28.9,1.8,1.8,12.5,Hanoi,Hanoi
2021-08-13,33.1,27.2,30.2,0.3,0.3,14.0,Hanoi,Hanoi
2021-08-14,32.4,26.9,29.6,23.9,23.9,8.2,Hanoi,Hanoi
2021-08-15,30.6,25.8,27.4,22.7,22.7,11.5,Hanoi,Hanoi
2021-08-16,31.7,25.2,28.6,16.0,16.0,10.2,Hanoi,Hanoi
2021-08-17,33.2,26.1,29.5,1.5,1.5,12.1,Hanoi,Hanoi
2021-08-18,32.8,27.1,29.8,2.7,2.7,17.9,Hanoi,Hanoi
2021-08-19,31.5,26.4,28.7,10.7,10.7,13.3,Hanoi,Hanoi
2021-08-20,32.0,26.2,29.0,7.1,7.1,12.7,Hanoi,Hanoi
2021-08-21,33.5,27.5,30.2,0.3,0.3,17.5,Hanoi,Hanoi
2021-08-22,34.8,28.0,31.1,0.1,0.1,16.8,Hanoi,Hanoi
2021-08-23,34.7,28.7,30.8,2.0,2.0,15.7,Hanoi,Hanoi
2021-08-24,32.7,26.9,29.1,14.5,14.5,15.4,Hanoi,Hanoi
2021-08-25,31.8,26.1,28.8,2.3,2.3,14.9,Hanoi,Hanoi
2021-08-26,31.0,26.1,27.7,11.2,11.2,15.4,Hanoi,Hanoi
2021-08-27,30.1,24.7,27.0,7.2,7.2,11.4,Hanoi,Hanoi
2021-08-28,29.9,25.0,26.5,5.5,5.5,12.8,Hanoi,Hanoi
2021-08-29,31.1,24.6,27.2,2.5,2.5,14.5,Hanoi,Hanoi
2021-08-30,31.4,25.3,27.7,1.1,1.1,12.3,Hanoi,Hanoi
2021-08-31,31.2,25.3,28.1,1.9,1.9,10.9,Hanoi,Hanoi
2021-09-01,31.5,25.5,28.3,2.7,2.7,11.2,Hanoi,Hanoi
2021-09-02,29.9,25.2,27.2,11.0,11.0,9.8,Hanoi,Hanoi
2021-09-03,31.2,24.9,27.8,4.5,4.5,12.5,Hanoi,Hanoi
2021-09-04,31.0,25.1,27.8,8.7,8.7,12.7,Hanoi,Hanoi
2021-09-05,29.7,24.4,27.0,9.6,9.6,15.2,Hanoi,Hanoi
2021-09-06,31.4,25.2,28.0,1.6,1.6,7.9,Hanoi,Hanoi
2021-09-07,29.9,25.9,27.4,19.6,19.6,14.1,Hanoi,Hanoi
2021-09-08,29.5,24.8,26.6,16.9,16.9,17.7,Hanoi,Hanoi
2021-09-09,30.3,24.4,26.7,8.8,8.8,9.5,Hanoi,Hanoi
2021-09-10,32.5,24.1,28.3,0.0,0.0,12.3,Hanoi,Hanoi
2021-09-11,33.2,26.3,29.6,0.2,0.2,9.7,Hanoi,Hanoi
2021-09-12,34.5,26.9,30.5,0.0,0.0,8.7,Hanoi,Hanoi
2021-09-13,31.4,26.6,28.7,9.3,9.3,13.7,Hanoi,Hanoi
2021-09-14,29.0,25.2,26.8,29.4,29.4,9.8,Hanoi,Hanoi
2021-09-15,29.5,25.0,26.8,15.2,15.2,8.7,Hanoi,Hanoi
2021-09-16,30.1,25.3,27.1,2.1,2.1,14.0,Hanoi,Hanoi
2021-09-17,31.8,25.6,28.1,0.7,0.7,14.5,Hanoi,Hanoi
2021-09-18,31.5,26.1,28.5,0.9,0.9,14.8,Hanoi,Hanoi
2021-09-19,32.7,25.9,28.8,0.3,0.3,12.9,Hanoi,Hanoi
2021-09-20,30.9,25.8,27.8,3.9,3.9,10.5,Hanoi,Hanoi
2021-09-21,31.1,25.1,27.9,2.7,2.7,10.7,Hanoi,Hanoi
2021-09-22,28.0,25.2,26.5,2.6,2.6,12.8,Hanoi,Hanoi
2021-09-23,29.9,24.9,27.0,8.4,8.4,9.3,Hanoi,Hanoi
2021-09-24,29.0,24.8,26.1,23.6,23.6,16.3,Hanoi,Hanoi
2021-09-25,28.2,23.9,25.7,29.9,29.9,10.6,Hanoi,Hanoi
2021-09-26,29.8,23.9,26.0,14.3,14.3,16.2,Hanoi,Hanoi
2021-09-27,29.5,24.1,26.2,8.1,8.1,7.2,Hanoi,Hanoi
2021-09-28,31.8,24.3,27.8,0.0,0.0,10.9,Hanoi,Hanoi
2021-09-29,32.2,24.6,28.4,0.0,0.0,11.0,Hanoi,Hanoi
2021-09-30,32.5,25.5,28.8,0.0,0.0,11.0,Hanoi,Hanoi
2021-10-01,31.8,25.9,28.4,3.4,3.4,12.6,Hanoi,Hanoi
2021-10-02,31.0,25.5,27.8,1.2,1.2,13.3,Hanoi,Hanoi
2021-10-03,30.9,24.3,27.4,0.0,0.0,9.3,Hanoi,Hanoi
2021-10-04,31.0,24.5,27.2,1.3,1.3,11.8,Hanoi,Hanoi
2021-10-05,30.9,25.1,27.2,5.6,5.6,9.7,Hanoi,Hanoi
2021-10-06,31.5,24.4,27.5,1.6,1.6,7.3,Hanoi,Hanoi
2021-10-07,31.8,25.4,28.5,0.8,0.8,16.6,Hanoi,Hanoi
2021-10-08,32.8,26.3,28.7,0.0,0.0,21.3,Hanoi,Hanoi
2021-10-09,28.1,23.2,25.7,20.0,20.0,19.5,Hanoi,Hanoi
2021-10-10,24.6,23.2,23.8,125.9,125.9,23.9,Hanoi,Hanoi
2021-10-11,23.5,22.0,22.7,68.2,68.2,25.1,Hanoi,Hanoi
2021-10-12,28.5,21.7,24.6,0.0,0.0,26.2,Hanoi,Hanoi
2021-10-13,26.5,21.5,23.5,23.7,23.7,21.9,Hanoi,Hanoi
2021-10-14,22.4,21.0,21.4,46.4,46.4,27.6,Hanoi,Hanoi
2021-10-15,23.6,21.0,21.7,11.1,11.1,21.9,Hanoi,Hanoi
2021-10-16,23.5,19.7,21.3,4.7,4.7,23.1,Hanoi,Hanoi
2021-10-17,23.8,19.3,21.3,0.2,0.2,24.8,Hanoi,Hanoi
2021-10-18,20.8,18.2,19.4,7.0,7.0,14.4,Hanoi,Hanoi
2021-10-19,26.0,19.6,21.9,1.5,1.5,11.5,Hanoi,Hanoi
2021-10-20,31.0,20.6,25.6,0.0,0.0,17.3,Hanoi,Hanoi
2021-10-21,24.8,20.4,22.4,18.5,18.5,31.7,Hanoi,Hanoi
2021-10-22,20.8,19.1,19.9,0.0,0.0,17.9,Hanoi,Hanoi
2021-10-23,23.0,18.0,19.8,0.0,0.0,16.8,Hanoi,Hanoi
2021-10-24,24.3,17.0,20.3,0.0,0.0,15.2,Hanoi,Hanoi
2021-10-25,25.8,17.1,21.4,0.0,0.0,13.4,Hanoi,Hanoi
2021-10-26,26.4,17.6,22.2,0.0,0.0,7.1,Hanoi,Hanoi
2021-10-27,27.7,19.1,23.4,0.0,0.0,14.1,Hanoi,Hanoi
2021-10-28,23.4,21.1,22.5,11.8,11.8,12.4,Hanoi,Hanoi
2021-10-29,22.7,21.0,21.8,98.8,98.8,14.2,Hanoi,Hanoi
2021-10-30,21.0,19.9,20.3,26.5,26.5,16.7,Hanoi,Hanoi
2021-10-31,23.1,19.8,21.1,15.6,15.6,10.7,Hanoi,Hanoi
2021-11-01,24.7,20.4,22.0,4.3,4.3,12.8,Hanoi,Hanoi
2021-11-02,24.9,20.8,22.1,3.4,3.4,12.7,Hanoi,Hanoi
2021-11-03,27.5,20.4,23.2,0.8,0.8,9.2,Hanoi,Hanoi
2021-11-04,29.5,21.6,25.2,0.1,0.1,15.0,Hanoi,Hanoi
2021-11-05,30.5,23.4,26.1,0.0,0.0,20.2,Hanoi,Hanoi
2021-11-06,30.8,23.2,26.2,0.1,0.1,17.0,Hanoi,Hanoi
2021-11-07,29.8,23.5,25.4,21.1,21.1,25.0,Hanoi,Hanoi
2021-11-08,22.5,16.2,18.2,7.4,7.4,32.3,Hanoi,Hanoi
2021-11-09,21.6,14.6,18.2,0.0,0.0,14.1,Hanoi,Hanoi
2021-11-10,21.8,14.2,18.5,0.0,0.0,12.8,Hanoi,Hanoi
2021-11-11,23.2,15.1,19.2,0.0,0.0,9.9,Hanoi,Hanoi
2021-11-12,24.0,17.1,20.8,0.0,0.0,16.7,Hanoi,Hanoi
2021-11-13,23.4,18.8,20.3,0.0,0.0,14.0,Hanoi,Hanoi
2021-11-14,24.0,16.4,19.9,0.0,0.0,11.9,Hanoi,Hanoi
2021-11-15,25.0,16.5,20.9,0.0,0.0,9.4,Hanoi,Hanoi
2021-11-16,22.0,18.9,20.7,1.1,1.1,6.3,Hanoi,Hanoi
2021-11-17,22.9,19.6,21.0,0.6,0.6,20.5,Hanoi,Hanoi
2021-11-18,22.9,17.5,19.9,0.0,0.0,13.8,Hanoi,Hanoi
2021-11-19,24.6,16.2,20.8,0.4,0.4,14.8,Hanoi,Hanoi
2021-11-20,28.9,20.9,23.7,0.7,0.7,17.9,Hanoi,Hanoi
