time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,rain_sum,wind_speed_10m_max,city,official_name
2026-01-15,23.0,17.3,19.8,0.0,0.0,9.5,Hanoi,Hanoi
2026-01-15,32.4,22.4,26.6,0.5,0.5,13.5,Ho Chi Minh City,Ho Chi Minh City
